"cid","ROUTE_NUMB","AADT","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes","Latitude","Longitude"
678,44,4875,2023-12-01,"no median","intersection",NA,NA,"T-junction, no break in median",40.4909211012279,-121.892777415146
584,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.4923228061526,-121.888434329081
2850,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.4932053027825,-121.881858468294
819,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.493993265377,-121.875814881152
1994,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.4943465145801,-121.873185479326
1876,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.4975222824274,-121.856525318089
3088,44,2650,2023-10-01,"no median",NA,NA,NA,NA,40.5010077848814,-121.845948771918
2880,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5050787387928,-121.833609841421
818,44,2650,2023-10-01,"no median",NA,NA,NA,NA,40.5058649800848,-121.831167645171
421,44,2650,2023-10-01,"no median","intersection",NA,NA,"T-junction, no break in median",40.5091305245541,-121.821550165708
3527,44,2650,2023-10-01,"no median",NA,NA,NA,NA,40.5118672478752,-121.816167915717
831,44,2650,2023-10-01,"no median",NA,NA,NA,NA,40.5156866173436,-121.807733430553
439,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5170591563551,-121.799504747146
1551,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.517465801006,-121.78467684486
3404,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5174665276582,-121.783008865966
1570,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5174841022096,-121.770149639894
3727,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5174841094042,-121.767208373867
1757,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5174989419227,-121.758165652923
3668,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5175120792192,-121.756480979913
860,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5175132123649,-121.756335617095
2937,44,2650,2023-12-01,"no median","intersection",NA,NA,NA,40.5175244781722,-121.751511007027
1690,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5175216408111,-121.745964530938
460,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5175185120697,-121.740509354923
1620,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.5175487643641,-121.717120832161
898,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.517549722142,-121.716128255814
3916,44,2650,2023-12-01,"no median",NA,NA,NA,NA,40.517552964198,-121.712765751838
3003,44,2650,2023-10-01,"no median",NA,NA,"cable","one side",40.5171175493355,-121.701823161809
3174,44,1350,2023-12-01,"no median",NA,NA,NA,NA,40.5177786535621,-121.691556898832
1120,44,1350,2023-12-01,"no median",NA,NA,NA,NA,40.5300801479805,-121.664132224123
433,44,1350,2023-10-01,"no median",NA,NA,NA,NA,40.5321157940087,-121.633156983708
565,44,1350,2023-12-01,"no median",NA,NA,NA,NA,40.532345131023,-121.629359027997
569,44,1350,2023-12-01,"no median",NA,NA,NA,NA,40.5322026433374,-121.622016579701
1842,44,1400,2023-10-01,"no median",NA,NA,NA,NA,40.5399411827394,-121.588707153412
1206,44,1400,2023-10-01,"no median","pull-out",NA,NA,NA,40.5412763801009,-121.584524858036
978,44,1400,2023-12-01,"no median","intersection",NA,NA,"t-junction, no break in median",40.5446161654037,-121.57773876813
3545,44,1400,2023-08-01,"no median",NA,NA,NA,NA,40.5478471507255,-121.578472977346
1108,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.5569497422369,-121.577987813787
3724,44,1400,2023-08-01,"no median",NA,NA,NA,NA,40.565985745246,-121.574623200001
3745,44,1400,2023-08-01,"no median",NA,NA,NA,NA,40.5687843482191,-121.57364990332
3814,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.5766977706856,-121.567049847173
2834,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.5983758296808,-121.533803977771
3314,44,1400,2023-10-01,"no median",NA,NA,NA,NA,40.600149586834,-121.532371430597
1783,44,1400,2023-08-01,"no median",NA,NA,NA,NA,40.6007534707961,-121.531881425088
3525,44,1400,2023-10-01,"no median",NA,NA,NA,NA,40.6034854340056,-121.528511061936
3882,44,1400,2023-10-01,"no median",NA,NA,NA,NA,40.6041510690167,-121.527291894206
3704,44,1400,2023-10-01,"no median",NA,NA,NA,NA,40.6069988496172,-121.52209353309
3495,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6139002550927,-121.505885473636
1653,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.620156673092,-121.486818285935
2984,44,1400,2023-08-01,"no median","pull-out",NA,NA,NA,40.6205349657162,-121.485826717729
2989,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6212056333334,-121.484139826991
1198,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6227852349507,-121.481492865903
3159,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6265582299784,-121.478823127685
1106,44,1400,2007-06-01,"no median",NA,NA,NA,NA,40.6299918235638,-121.477233652411
1230,44,1400,2023-08-01,"no median",NA,NA,NA,NA,40.6321221520158,-121.47626571659
820,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6322938496814,-121.476189674414
1817,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6336838373393,-121.475549452445
3765,44,1400,2023-10-01,"no median",NA,NA,NA,NA,40.6406757640753,-121.472358290902
1949,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6469101990465,-121.464472046847
2963,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6558573436416,-121.456360286998
2874,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6594077978316,-121.453516338408
1630,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6655809260189,-121.447535005036
2807,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6732347933511,-121.44203812386
1372,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6755534821075,-121.43998624417
905,44,1400,2023-12-01,"no median",NA,NA,NA,NA,40.6755359282405,-121.437841477102
599,44,4875,2023-10-01,"no median",NA,NA,"cable",NA,40.5097849054491,-121.939965206229
3593,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.5261087436237,-121.032356314892
1540,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.5247287807087,-121.029742795993
3648,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.5227536428664,-121.025974671694
1201,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.5075668319438,-120.997012301976
1400,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4984974182213,-120.980813355352
1283,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4965117825927,-120.97688074505
1762,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4829914711795,-120.955858317907
896,44,1700,2023-10-01,"no median",NA,NA,"cable",NA,40.4718627241854,-120.936827068914
3917,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4670779396952,-120.929828953943
3129,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4587296752344,-120.921283738853
1438,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4560942848235,-120.917051505023
1316,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4492872497069,-120.904629168701
3639,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4491122740123,-120.902744919043
3418,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4460342498808,-120.883825590678
1002,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.443643825802,-120.872526324131
1494,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4390787591774,-120.841237705056
1803,44,1700,2023-10-01,"no median","intersection",NA,NA,"4-way junction, no break in median",40.4392463847129,-120.835786292703
3676,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4262047824248,-120.803566235893
836,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4248504348997,-120.789345651181
3080,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4159143681536,-120.764798385237
1139,44,1700,2023-10-01,"no median",NA,NA,NA,NA,40.4152788892094,-120.762708512788
1147,44,1900,2023-10-01,"no median",NA,NA,NA,NA,40.5327445810976,-121.040129224584
1136,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.5531992563406,-123.166438614351
3967,3,1950,2023-10-01,"no median",NA,NA,"cable, short fence","one side only",40.5525343398879,-123.162222170817
1096,3,1950,2023-10-01,"no median",NA,NA,"cable",NA,40.5513494812936,-123.151517243726
3922,3,1950,2023-10-01,"no median",NA,NA,"cable, short fence","both sides",40.5513076897981,-123.15014734962
3320,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.5518597907968,-123.14593269214
3076,3,1950,2023-10-01,"no median",NA,NA,"cable","one side",40.5553500281813,-123.13845246411
3323,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.5561800178936,-123.136592623851
2853,3,1950,2023-10-01,"no median",NA,NA,"cable","one side",40.5672909906867,-123.104846359572
1499,3,1950,2023-10-01,"no median","intersection",NA,"cable","t-junction, no break in median",40.5763364779461,-123.089974646812
1189,3,1950,2023-10-01,"no median",NA,NA,"cable",NA,40.583696626698,-123.074537041951
1432,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.5828480542943,-123.070642109646
3142,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.579978844648,-123.059631377086
1378,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.5798334800311,-123.044002588049
3939,3,1950,2023-10-01,"no median",NA,NA,"rocks","one side only",40.5843802121771,-123.032481957876
3776,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.5852626296667,-123.030716151629
3685,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.5891564000479,-123.029314464691
1968,3,1950,2023-10-01,"no median","pull-out",NA,NA,NA,40.5918010930461,-123.023978286069
1625,3,1950,2023-10-01,"no median","pull-out",NA,NA,NA,40.592309665059,-123.022353077133
1169,3,1950,2023-10-01,"no median","pull-out",NA,NA,NA,40.5969705742327,-123.008915298302
921,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6031788119527,-123.004654467829
3228,3,1950,2023-10-01,"no median",NA,NA,"rocks","one side",40.6034591872917,-122.999197172112
417,3,1950,2023-10-01,"no median",NA,NA,"rocks",NA,40.6142174882465,-123.001720388285
2842,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6175825561901,-122.995632007711
690,3,1950,2023-10-01,"no median","pull-out",NA,"rocks",NA,40.6178623181915,-122.994211186797
3702,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6192346296745,-122.993322355342
1330,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6191080267141,-122.992953263682
3669,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6179855406003,-122.991042437259
3988,3,1950,2023-10-01,"no median",NA,NA,"rocks","one side only",40.6185215895997,-122.979958641078
1421,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6161149624356,-122.972385685751
796,3,1950,2023-10-01,"no median","pull-out",NA,NA,NA,40.6214132769013,-122.96510285891
1053,3,1950,2023-10-01,"no median","pull-out",NA,NA,NA,40.6218014368869,-122.964792287934
505,3,1950,2023-10-01,"no median","pull-out",NA,"rocks",NA,40.6176925657593,-122.946434613167
2918,3,1950,2023-10-01,"no median",NA,NA,"rocks","one side",40.6174823879019,-122.946321189771
712,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6143414732804,-122.944656309941
1874,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6135876696353,-122.942292373594
1487,3,1950,2023-12-01,"no median",NA,NA,NA,NA,40.6147231977175,-122.937432681873
3703,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6273699031985,-122.942211630662
3717,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6325495233419,-122.945384693349
3336,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6405303419018,-122.948376099278
873,3,1950,2023-10-01,"no median",NA,NA,NA,NA,40.6480916429151,-122.945875343672
3402,44,15750,2023-10-01,"no median",NA,NA,"thrie beam","one side",40.55833001272,-122.28888997789
1834,44,15750,2019-04-01,"no median",NA,NA,"concrete","bridge",40.5587472046199,-122.284045319236
1357,44,15750,2023-11-01,"no median",NA,NA,NA,NA,40.5592779907867,-122.278473785337
3366,44,15750,2023-11-01,"no median",NA,NA,NA,NA,40.5592917603066,-122.278311717612
3220,44,15750,2023-11-01,"no median",NA,NA,NA,NA,40.5600985241276,-122.268600539583
424,44,15750,2023-11-01,"no median",NA,NA,"cable",NA,40.5606720397828,-122.261800591124
1063,44,15750,2023-10-01,"no median",NA,NA,"cable",NA,40.5608971059168,-122.249596719913
1537,44,15750,2023-11-01,"no median",NA,NA,NA,NA,40.5589945073907,-122.243719832005
3690,44,7250,2023-08-01,"no median",NA,NA,NA,NA,40.5533229158199,-122.218258137203
1285,44,7250,2023-10-01,"no median",NA,NA,"cable, other fence",NA,40.5530357928676,-122.214542660116
1598,44,7250,2023-08-01,"no median",NA,NA,"cable",NA,40.5517276498113,-122.198808061343
929,44,4450,2023-12-01,"no median",NA,NA,"cable",NA,40.5346993717786,-122.155247031026
3519,44,4450,2023-12-01,"no median",NA,NA,"cable","both sides",40.5346460923433,-122.152472424663
1900,44,4450,2023-12-01,"no median",NA,NA,"cable",NA,40.5346963041911,-122.147447561656
827,44,4450,2023-12-01,"no median",NA,NA,"cable",NA,40.5153540669367,-122.076064261856
1227,44,4450,2023-12-01,"no median",NA,NA,"cable",NA,40.515143514062,-122.073929891851
3563,44,4450,2023-10-01,"no median",NA,NA,NA,NA,40.5133642863328,-122.052944353099
1376,44,4450,2023-10-01,"no median",NA,NA,"short fence",NA,40.5141981557204,-122.048766902371
2925,44,4450,2023-10-01,"no median",NA,NA,NA,NA,40.5143959373227,-122.035119083279
1717,44,4875,2023-10-01,"no median",NA,NA,"short fence",NA,40.5134551205574,-122.023152506283
900,44,4875,2023-12-01,"no median",NA,NA,"cable",NA,40.5098570958284,-122.013929911037
1513,44,4875,2023-10-01,"no median",NA,NA,"short fence",NA,40.5079152715726,-122.008697312731
3615,44,4875,2023-10-01,"no median",NA,NA,NA,NA,40.5056061129318,-122.000511703252
3294,44,4875,2023-12-01,"no median",NA,NA,NA,NA,40.4984992339525,-121.977335233434
450,44,4875,2023-10-01,"no median",NA,NA,NA,NA,40.5033399958442,-121.964658405161
737,44,4875,2023-10-01,"no median",NA,NA,"tall fence, short fence",NA,40.5100718503357,-121.953808414727
2945,44,4875,2023-10-01,"no median",NA,NA,NA,NA,40.5100419316898,-121.953358855327
885,44,4875,2023-10-01,"no median",NA,NA,"other fence",NA,40.5100379440959,-121.953272542894
1904,299,17200,2023-12-01,"no median",NA,NA,NA,NA,40.5849314516253,-122.420999252414
3131,299,17200,2023-12-01,"no median",NA,NA,NA,NA,40.5851436889301,-122.419673488041
624,299,17200,2022-10-01,"no median",NA,NA,"wall",NA,40.586179989415,-122.407555083001
1009,299,17200,2024-07-01,"no median",NA,NA,NA,"urban area",40.5865343178046,-122.402723867413
3763,299,20350,2024-08-01,"no median","overpass",NA,NA,NA,40.5868736922671,-122.395293322429
1934,44,1900,2023-10-01,"no median","pull-out",NA,NA,NA,40.5439033546562,-121.04800957808
637,44,36500,2024-07-01,"concrete",NA,NA,"other fence",NA,40.5850003639757,-122.356131730595
3652,44,36500,2024-08-01,"concrete",NA,"<10 meters",NA,NA,40.5847681599227,-122.352687406299
590,44,23200,2023-10-01,"concrete",NA,NA,"other fence",NA,40.5691751279298,-122.31750962407
1871,44,23200,2023-08-01,"concrete",NA,NA,"other fence","urban area",40.5689549172357,-122.317051120013
3503,44,23200,2023-08-01,"concrete",NA,NA,"cable","both sides",40.5647866099142,-122.308399398214
543,44,15750,2023-10-01,"concrete",NA,NA,"cable",NA,40.5596049456118,-122.297672666161
3287,44,15750,2023-10-01,"concrete",NA,NA,NA,NA,40.5579590019065,-122.29271266136
3263,5,62500,2024-07-01,"no median","overpass",NA,NA,NA,40.5853492199906,-122.360729858096
3902,44,47000,2024-08-01,"concrete",NA,"<10 meters",NA,"under overpass",40.5854442099824,-122.360326623675
3001,44,36500,2024-08-01,"concrete",NA,NA,"thrie beam","one side",40.5852699249671,-122.357767544337
689,44,36500,2024-07-01,"concrete",NA,NA,"other fence",NA,40.5848979051143,-122.352486147917
997,44,23200,2023-10-01,"concrete",NA,NA,"other fence, cable",NA,40.5679655910392,-122.31459785041
3030,44,23200,2023-10-01,"concrete",NA,NA,NA,NA,40.5656179872803,-122.309729663693
517,44,15750,2023-10-01,"concrete",NA,NA,"cable",NA,40.5598410563197,-122.297775903835
686,5,59000,2018-11-01,"cable","grass","20-30 meters","thrie beam",NA,40.6012723121675,-122.360436149409
721,5,59000,2024-07-01,"cable",NA,"10-20 meters","tall fence",NA,40.5931263708854,-122.360775633589
756,5,59000,2024-07-01,"vegetative","grass","20-30 meters",NA,"break in median",40.6085097556208,-122.362276736082
1810,5,59000,2024-07-01,"vegetative, thrie beam","grass","10-20 meters","thrie beam",NA,40.6111950134392,-122.363112403215
3920,44,19000,2024-07-01,"no median",NA,NA,NA,NA,40.5857939230511,-122.389587980201
1067,44,15500,2024-07-01,"no median","intersection",NA,NA,"4-way junction, no break in median, urban area",40.5861701562278,-122.391658104438
1953,273,21100,2023-11-01,"no median","intersection",NA,"other fence","urban area, t-junction, no break in median",40.5901405749277,-122.393192740852
3260,273,20800,2024-08-01,"vegetative","sparse shrubs/trees","<10 meters","cable","one side",40.6001545169175,-122.38330709075
1809,273,20800,2024-08-01,"no median",NA,NA,"thrie beam, tall fence",NA,40.6018048852873,-122.381715068595
1078,273,20800,2024-08-01,"no median",NA,NA,"thrie beam",NA,40.6024063356839,-122.381100029443
3684,44,20600,2024-08-01,"no median",NA,NA,NA,NA,40.5870944677355,-122.388772403024
581,44,41000,2024-07-01,"concrete",NA,NA,"tall fence, other fence",NA,40.5868461838044,-122.380834354422
2993,44,55000,2024-08-01,"concrete",NA,NA,"concrete, thrie beam","one on each side",40.5861797367056,-122.371449799369
2851,44,55000,2024-07-01,"concrete",NA,NA,"concrete, thrie beam","one on each side",40.5858970752898,-122.367416849008
3213,273,19000,2024-07-01,"vegetative","sparse shrubs/trees, break in median","<10 meters",NA,NA,40.5961182219784,-122.387765391659
1930,273,19000,2024-07-01,"vegetative","sparse shrubs/trees","<10 meters",NA,"urban area, 4-way junction, break in median",40.5962973066754,-122.387586626222
1963,273,9000,2024-07-01,"vegetative","grass","<10 meters","thrie beam",NA,40.6158709233045,-122.374599381656
1036,273,9000,2024-08-01,"vegetative","grass","<10 meters",NA,NA,40.6187776211903,-122.373553089703
3474,273,9000,2024-07-01,"no median",NA,NA,NA,NA,40.6241369096907,-122.371551189835
3506,299,10350,2023-12-01,"no median",NA,NA,NA,NA,40.58784715802,-122.456898908758
3839,299,10350,2023-12-01,"no median",NA,NA,NA,NA,40.5853104493178,-122.449742901614
3974,299,10350,2023-12-01,"no median",NA,NA,NA,NA,40.5844071243893,-122.446434275122
1661,299,10350,2023-12-01,"no median",NA,NA,NA,NA,40.5897759645891,-122.460057243247
1554,299,21000,2024-08-01,"no median",NA,NA,NA,"urban area",40.6097595677499,-122.37530644034
3913,273,12700,2024-01-01,"vegetative","grass","<10 meters",NA,NA,40.6121327581204,-122.37579152386
1866,273,9000,2023-09-01,"vegetative","grass","<10 meters","thrie beam",NA,40.6150505644321,-122.374670324676
3680,273,9000,2024-01-01,"vegetative","grass","10-20 meters",NA,NA,40.6204559036171,-122.372698102435
1765,299,21000,2024-07-01,"no median",NA,NA,"tall fence",NA,40.6113584202549,-122.36884427994
1512,299,11400,2024-08-01,"thrie beam, gravel",NA,"10-20 meters","thrie beam",NA,40.6152730989744,-122.345845640264
2832,299,11400,2024-07-01,"vegetative","grass","10-20 meters",NA,NA,40.6183699621041,-122.329557871199
3315,299,11400,2024-07-01,"vegetative","grass","10-20 meters",NA,NA,40.6194809809626,-122.324283545249
1751,299,7700,2024-07-01,"vegetative, thrie beam","grass","10-20 meters",NA,NA,40.6209005877919,-122.317532119712
1496,5,44500,2024-08-01,"vegetative",NA,"20-30 meters","thrie beam",NA,40.6134473457185,-122.363822490815
872,299,11400,2024-07-01,"vegetative","grass","10-20 meters","short fence, cable",NA,40.6177909551885,-122.333479367679
3867,299,11400,2024-07-01,"vegetative","grass","10-20 meters","cable, short fence","one side only",40.6189227582787,-122.328127846623
1112,5,44500,2024-07-01,"vegetative","grass","<10 meters","thrie beam",NA,40.6196319357653,-122.365367538681
1707,5,38000,2024-07-01,"vegetative","grass","10-20 meters","thrie beam",NA,40.6278534542735,-122.367958266061
1473,299,7700,2024-07-01,"no median",NA,NA,"cable",NA,40.627914022714,-122.285635704624
1180,299,7700,2024-08-01,"no median",NA,NA,"cable",NA,40.6296630242292,-122.277290917842
3477,299,3825,2024-07-01,"no median",NA,NA,"thrie beam","both sides",40.6386487092706,-122.240999918811
3836,299,3825,2024-07-01,"no median",NA,NA,NA,NA,40.6398269461567,-122.234003890267
713,299,3825,2023-08-01,"no median",NA,NA,"tall fence, thrie beam",NA,40.6410642226358,-122.23167326391
1600,299,3825,2024-08-01,"no median",NA,NA,"cable",NA,40.6418192196813,-122.230473426208
3658,299,3825,2024-07-01,"no median",NA,NA,"cable, short fence","both sides",40.6551078486484,-122.215968253732
3725,299,3825,2024-07-01,"no median",NA,NA,"cable, short fence","both sides",40.6570094965911,-122.214055718597
1462,299,3825,2024-08-01,"no median","intersection",NA,"cable, short fence","t-junction, no break in median",40.6615820878432,-122.205125234842
1095,299,3825,2024-07-01,"no median",NA,NA,"cable",NA,40.6703318690206,-122.173638272089
956,299,3825,2023-12-01,"no median",NA,NA,"cable",NA,40.671931487748,-122.171361153594
628,299,3825,2023-12-01,"no median",NA,NA,NA,NA,40.6820671907483,-122.154086731118
3911,299,3825,2024-08-01,"no median",NA,NA,"cable, short fence","one side only",40.6846992311847,-122.149362335204
3978,299,3825,2024-08-01,"no median",NA,NA,NA,NA,40.6872844412241,-122.135834212279
1864,299,3825,2024-08-01,"no median",NA,NA,"cable",NA,40.6885374072756,-122.126951889918
945,299,3825,2024-07-01,"no median","pull-out",NA,"other fence",NA,40.7037230158046,-122.095824846639
3843,299,3825,2024-07-01,"no median","pull-out",NA,NA,NA,40.7042405729441,-122.095212215871
883,299,3825,2024-07-01,"no median",NA,NA,"rocks",NA,40.7147778556136,-122.083904342811
1149,299,3825,2024-07-01,"no median",NA,NA,NA,NA,40.7252286918507,-122.080537871925
991,299,3825,2024-08-01,"no median",NA,NA,NA,NA,40.7307582840676,-122.07638913565
3124,299,3825,2024-08-01,"no median",NA,NA,"thrie beam","one side",40.7489837539971,-122.053677537988
2900,299,3825,2024-08-01,"no median",NA,NA,NA,NA,40.7515257282298,-122.0459956226
983,299,3825,2024-08-01,"no median",NA,NA,"rocks, thrie beam",NA,40.7508128734154,-122.039599406787
1038,299,3825,2024-08-01,"no median",NA,NA,NA,NA,40.7509492663956,-122.038559112413
3799,299,3825,2024-08-01,"no median",NA,NA,"rocks","one side",40.753033156555,-122.032716030021
3493,299,3825,2024-08-01,"no median",NA,NA,"rocks","one side",40.7544802250824,-122.0302645087
725,299,3825,2022-08-01,"no median",NA,NA,NA,NA,40.7554604807167,-122.028122564605
1991,299,3825,2024-08-01,"no median",NA,NA,"thrie beam",NA,40.755140849071,-122.019368543124
435,299,3825,2023-11-01,"no median",NA,NA,NA,NA,40.7597539143118,-122.016044727982
3103,299,3825,2024-08-01,"no median",NA,NA,"thrie beam","both side",40.762379210732,-122.012094830012
1465,299,3825,2024-07-01,"no median",NA,NA,NA,NA,40.7722772525932,-122.006058050738
3458,299,3825,2024-08-01,"no median",NA,NA,NA,NA,40.7791907350644,-121.997616734325
3242,299,3825,2024-08-01,"no median",NA,NA,NA,NA,40.7790575652545,-121.995747810913
1074,299,3825,2024-08-01,"no median",NA,NA,"thrie beam",NA,40.7804094378453,-121.975847339283
1389,299,3825,2024-07-01,"no median",NA,NA,NA,NA,40.7860840277557,-121.95864426632
3827,299,3825,2024-07-01,"no median",NA,NA,NA,NA,40.7860251059739,-121.957467973768
1959,299,3825,2024-07-01,"no median",NA,NA,NA,NA,40.7859157978758,-121.954527721277
1872,299,3250,2024-08-01,"no median",NA,NA,NA,NA,40.8123381080173,-121.938975281084
2966,299,3250,2024-08-01,"no median",NA,NA,NA,NA,40.8179803367232,-121.935650536043
1821,299,3250,2024-08-01,"no median",NA,NA,NA,NA,40.830066732194,-121.927633464912
3442,299,3250,2024-08-01,"no median",NA,NA,NA,NA,40.830640794637,-121.927523414874
720,299,3250,2023-11-01,"no median","intersection",NA,NA,"4-way junction, no break in median",40.8365158614179,-121.926402605995
3351,299,3250,2024-08-01,"no median",NA,NA,NA,NA,40.8369994475665,-121.926311028931
3429,299,3250,2024-08-01,"no median",NA,NA,NA,NA,40.8395398299992,-121.925537996881
1085,299,3250,2024-08-01,"no median",NA,NA,"cable",NA,40.844757262138,-121.92072934978
3872,299,3250,2024-08-01,"no median",NA,NA,NA,NA,40.8458213642646,-121.917399094592
621,299,3250,2023-12-01,"no median",NA,NA,"cable",NA,40.8455397469618,-121.915465743749
1218,299,3250,2024-08-01,"no median","pull-out",NA,"thrie beam",NA,40.8481875408224,-121.901960504973
3349,299,3250,2024-08-01,"no median",NA,NA,"thrie beam","one side",40.8559404801691,-121.905190070266
512,299,3250,2023-12-01,"no median",NA,NA,"thrie beam",NA,40.8603848361913,-121.909384087406
1162,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8652729312009,-121.902032794278
593,299,2900,2023-12-01,"no median",NA,NA,NA,NA,40.867276850946,-121.883058652235
1766,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8719166314474,-121.861385072763
3326,299,2900,2024-08-01,"no median",NA,NA,"thrie beam","both sides",40.8680019347415,-121.854939691913
1001,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8657743131341,-121.845829128811
1617,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8657307697593,-121.844892764589
2952,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8649650321106,-121.817470821121
3857,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8629280802667,-121.803610676591
467,299,2900,2023-12-01,"no median","pull-out",NA,NA,NA,40.8613127737656,-121.793648081394
1399,299,2900,2024-08-01,"no median",NA,NA,"short fence",NA,40.8556585606941,-121.784859386551
3677,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8548759724482,-121.783668149066
580,299,2900,2023-11-01,"no median",NA,NA,NA,NA,40.8542112448531,-121.781976991045
3335,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8524083919338,-121.775878696345
3428,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8523099710284,-121.769187956159
671,299,2900,2023-12-01,"no median",NA,NA,"rocks",NA,40.8535997859015,-121.753937379706
653,299,2900,2023-12-01,"no median",NA,NA,NA,NA,40.8582773586132,-121.739375031932
1406,299,2900,2024-08-01,"no median",NA,NA,"rocks",NA,40.8775283866258,-121.737704491769
3817,299,2900,2024-08-01,"no median",NA,NA,NA,NA,40.8781691688721,-121.732770201284
1723,5,45000,2024-07-01,"concrete","On/off ramp",NA,"thrie beam",NA,40.6321776141057,-122.368576835053
817,5,37000,2024-08-01,"concrete",NA,NA,"short fence",NA,40.6481013079291,-122.362649820733
3290,5,37000,2024-07-01,"concrete",NA,NA,"thrie beam","both sides",40.6579866648527,-122.358198737781
916,5,32500,2024-08-01,"concrete",NA,NA,"short fence",NA,40.6714387303132,-122.352045984634
