nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,11_dist,21222324_dist,222324_dist,31_dist,414243_dist,52_dist,71_dist,8182_dist,9095_dist,119095_dist
50350,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,6/1/2018 10:00,57:00.0,definitely less than 24 hours,39.770395,-120.594786,NA,state / rural highway,NA,55 mph,daily,road shoulder,NA,Terri Weist,74212,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,72,NA,2,23.4,NA,0.113,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001569913,Oct-22,no median,NA,NA,NA,NA,601,306,1680,0,0,2368,30,60,1921,1189,902,902
72586,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,11/8/2016 11:41,23:00.0,NA,39.77041,-120.594894,No,NA,NA,NA,NA,road shoulder,NA,NA,2385134,Bulk Upload CSV,not reviewed,not verified,2.01611E+14,NA,2.02E+14,49,41:00.0,15:00.0,Quincy,Trfc Collision-No Inj,6750 Mm70,HWY 70 MM 67.50,39.77041,-120.594894,x,Mule (or Black tailed) Deer,NA,1,NA,road shoulder,"Fatality, result of collision",No injury,1,NA,NA,"Detail Information
8:33 PM 16 [28] B20-055 INVD VEH OUT W/OWNER OF VEH ATTEMPTING TO REACH DRVR
8:31 PM 15 [26] Incident Re-opened: 20-55 LOCATED POSS VEH FORD RANGER AT SLEEPY PINES MOTEL
8:11 PM 14 [25] [Notification] [CHP]-Problem changed from 1179-Tr",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,72,NA,2,23.4,NA,0.113,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001569913,Oct-22,no median,NA,NA,NA,NA,631,301,1650,0,0,2340,42,30,1891,1159,875,875
3472,Dead,Anonymous,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,4/5/2016 3:45,27:00.0,definitely less than 24 hours,39.771397,-120.584736,NA,NA,NA,NA,weekly,NA,NA,Anonymous,65701,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,97,NA,2,26.3,NA,0.246,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.002210166,Oct-22,no median,NA,NA,NA,NA,124,792,2524,30,30,3197,60,0,2605,2012,1326,1326
153806,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,4/29/2022 15:55,49:00.0,NA,39.771724,-120.039045,No,NA,NA,NA,NA,road shoulder,NA,NA,10410289,Bulk Upload CSV,not reviewed,not verified,2.02204E+14,NA,2.02204E+14,63,55:00.0,13:00.0,Quincy,Trfc Collision-No Inj,Us395 / Sr70 Onr,SB 395 JNO HALL JCT,39.771724,-120.039045,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,"Fatality, result of collision",NA,1,"Collision, Vehicle driveable",NA,"Detail Information
11:38 PM 6 [14] B20-057 1097
11:28 PM 5 [12] 20-56 MOVED DEER TO RHS
10:58 PM 4 [4] FRNT END DMG BUT BELIEVES VEH IS DRIVEABLE
10:56 PM 3 [3] DEER POSS 1125
10:56 PM 2 [2] NEG 1125
10:56 PM 1 [1] VEH VS DEER
Unit Information
11:38 PM 5",2016,6,SHS_395_S,395,NA,10,3,3,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,9400,768,191,NA,NA,NA,NA,84,NA,2,12,NA,0.243,0,NA,NA,0,NA,0,6_SHS_395_S,105-08521,P3.14,US-395,NA,CA--NV State Border,United States,California,Lassen,96109,Southbound,39.771729,-120.039058,39.673335,-120.001209,7.485296042,0.000490515,Aug-24,vegetative,grass,40-50 meters,NA,near break in median,361,713,9981,0,0,10208,7000,30,175,10808,2293,2293
153729,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,4/23/2022 2:49,49:00.0,NA,39.771932,-120.597285,No,NA,NA,NA,NA,road shoulder,NA,NA,10386374,Bulk Upload CSV,not reviewed,not verified,2.02204E+14,NA,2.02204E+14,9,49:00.0,18:00.0,Quincy,Trfc Collision-No Inj,6820 Mm70 E Plu 68.20,70 EO GRAEAGLE (MM68.20),39.771932,-120.597285,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,"Fatality, result of collision",NA,1,Collision,NA,"Detail Information
9:59 AM 11 [16] 20-53 ADVD DEER IS 11-44/WELL OFF THE RDWY//NOW OUT W/THE VEH
9:55 AM 10 [15] 1039 20-S2//APPROVED
9:54 AM 9 [14] A20-053 PLZ CHECK W/THE ON CALL SGT/INQ IF A CLR BACK DROP IS AVAILABLE/CONFIRM OKAY TO DISPATCH THE DEER",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,91,NA,2,41.2,NA,0.115,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001569912,Oct-22,no median,NA,NA,rocks,one side,800,67,1505,0,0,2125,30,150,1761,1075,853,853
60222,Dead,ravenamstutz,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,3/8/2019 2:30,12:00.0,definitely less than 24 hours,39.772934,-120.579747,NA,state / rural highway,NA,55 mph,monthly,road shoulder,NA,Gary Rotta,77031,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010865.JPG?itok=nJwORQFS,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,86,NA,2,19.2,NA,0.24,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.000306969,Oct-22,no median,NA,NA,NA,NA,95,474,2971,0,0,3610,30,67,2151,2465,1053,1053
58683,Dead,ravenamstutz,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,6/29/2017 2:45,23:00.0,definitely less than 24 hours,39.773186,-120.600872,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Gary Rotta,70876,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000873.JPG?itok=WoxXCmtr,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,86,NA,2,19.3,NA,0.109,0,NA,NA,0,NA,0,6_SHS_070_S,105-07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96122,Westbound,39.809777,-120.471811,39.784438,-120.620102,9.17187092,0.001569912,Oct-22,no median,NA,NA,NA,NA,1012,150,1302,0,0,1834,30,67,1575,979,716,716
28180,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,4/6/2015 1:45,26:00.0,definitely less than 24 hours,39.773293,-120.5795,NA,state / rural highway,NA,55 mph,weekly,NA,NA,Terri Weist,45772,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,86,NA,2,19.2,NA,0.24,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001664956,Oct-22,no median,NA,NA,NA,NA,95,437,3001,0,0,3631,30,90,2117,2496,1015,1015
49895,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,2/5/2018 1:00,55:00.0,definitely less than 12 hours,39.774892,-120.620654,NA,state / rural highway,NA,45 mph,daily,road shoulder,NA,Terri Weist,73297,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_089_P,89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3175,109,70,NA,NA,NA,NA,87,NA,2,0,NA,0.112,0,NA,NA,0,NA,0,6_SHS_089_P,105+07343,P1.11,CA-89,NA,CA-70,United States,California,Plumas,96103,Northbound,39.7543686,-120.599059,39.784438,-120.620102,2.669086703,0.001555822,Jul-24,no median,intersection,NA,NA,NA,67,108,911,0,0,216,60,134,162,659,85,85
59761,Dead,Anonymous,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,8/3/2018 4:00,08:00.0,about one week,39.775441,-120.605108,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Terri Weist,75121,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/dead%20deer.JPG?itok=z8_wcr3Y,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,79,NA,2,12.6,NA,0.168,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001036142,Oct-22,no median,NA,NA,NA,NA,600,127,1165,0,0,1478,30,319,1355,845,570,570
3473,Dead,Anonymous,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,4/5/2016 1:00,31:00.0,definitely less than 24 hours,39.775479,-120.576657,NA,NA,NA,NA,weekly,NA,NA,Terri Weist,65702,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,100,NA,2,8.9,NA,0.327,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.000561438,Oct-22,no median,pull-out,NA,NA,NA,60,108,3301,30,30,3883,0,95,1802,2813,781,781
84207,Dead,grotta,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/5/2020 8:00,06:00.0,definitely less than 24 hours,39.77615064,-120.5754274,No,state / rural highway,NA,55 mph,monthly,road shoulder,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,100,NA,2,8.9,NA,0.327,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001325314,Oct-22,no median,NA,NA,NA,NA,127,30,3421,0,0,3995,30,182,1681,2936,752,752
212852,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/12/2021 11:27,07:00.0,NA,39.777051,-120.606765,No,NA,NA,NA,NA,road shoulder,NA,NA,9572297,Bulk Upload CSV,not reviewed,not verified,2.0211E+14,NA,2.0211E+14,28,27:00.0,51:00.0,Quincy,Animal Hazard,65899 Sr70,ACROSS FRM FEATHER RIVER INN,39.777051,-120.606765,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,Injury,NA,0,NA,NA,"Detail Information
6:47 PM 7 [15] [Appended
 18:47:53] [3] VEH ON SCENE W/ FLASHERS
6:46 PM 6 [14] [Appended
 18:47:53] [2] PEOPLE ARE AROUND THE DEER
6:46 PM 5 [13] [Appended
 18:47:53] [1] RPTING A INJURIED DEER
6:39 PM 4 [6] [Appended
 18:40:36] [1] D",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,84,NA,2,12.6,NA,0.226,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001677153,Oct-22,no median,NA,NA,NA,NA,418,300,1214,0,0,1380,30,319,1261,849,511,511
47548,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/21/2016 1:45,34:00.0,definitely less than 24 hours,39.777288,-120.565912,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Terri Weist,69025,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,96,NA,2,6.3,NA,0.148,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.002515729,Oct-22,no median,NA,NA,NA,NA,150,446,4230,0,0,4804,30,95,878,2954,443,443
64111,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,5/27/2015 23:45,52:00.0,NA,39.777385,-120.565913,No,NA,NA,NA,NA,NA,NA,NA,380277,Bulk Upload CSV,not reviewed,not verified,2.01505E+14,NA,2.01505E+14,11,45:00.0,45:00.0,Quincy,Animal Hazard,Sr70 / Mohawk Vista Dr,NA,39.777385,-120.565913,x,Mule (or Black tailed) Deer,NA,0,NA,NA,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
7:36 AM 4 [4] A20-051 DEER IS ON THE SHOULDER EO LOWER MOHAWK VISTA
7:07 AM 3 [3] 1039 20-51
7:06 AM 2 [2] 10-39 REDDING CTS DISPATCH
6:41 AM 1 [1] 1144 DEER IN THE WB LN
Unit Information
7:24 AM 3 Unit Assigned
7:24 AM 2 Unit Enroute
",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,96,NA,2,6.3,NA,0.148,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.002515729,Oct-22,no median,NA,NA,NA,NA,150,446,4230,0,0,4804,30,95,878,2954,443,443
127841,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,5/2/2019 15:02,47:00.0,NA,39.777472,-120.569877,No,NA,NA,NA,NA,NA,NA,NA,6106589,Bulk Upload CSV,not reviewed,not verified,2.01905E+14,NA,2.01905E+14,62,02:00.0,15:00.0,Quincy,Animal Hazard,SR70 / Mohawk Vista Dr,70 JEO MOHAWK VISTA,39.777472,-120.569877,x,Mule (or Black tailed) Deer,NA,0,NA,NA,NA,NA,0,NA,NA,"Detail Information
10:20 PM 3 [5] PER PCSO VIA LL THERE DEPUTY IS REMOVING DEER FROM ROADWAY
10:03 PM 2 [2] NEG INVOLVED VEHS IN THE AREA
10:03 PM 1 [1] 1144 DEER IN EB LN
Unit Information
10:21 PM 1 Unit Assigned
",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,84,NA,2,3.9,NA,0.168,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.000634658,Oct-22,no median,intersection,NA,NA,"4-way junction, no break in median",90,503,3902,0,0,4464,30,421,1200,3267,780,780
50547,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,7/6/2018 7:15,32:00.0,definitely less than 24 hours,39.777589,-120.569072,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Terri Weist,74797,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,84,NA,2,3.9,NA,0.168,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001660381,Oct-22,no median,NA,NA,NA,NA,108,560,3992,30,30,4553,0,331,1110,3178,698,698
3462,Dead,Anonymous,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",best guess,3/25/2016 9:15,41:00.0,unknown -- more than one month,39.777945,-120.561865,NA,state / rural highway,NA,55 mph,monthly,road shoulder,NA,Anonymous,65573,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,84,NA,2,17.4,NA,0.136,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001464884,Oct-22,no median,NA,NA,NA,NA,95,108,4590,0,30,5164,30,30,532,2607,134,134
60014,Dead,Anonymous,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,9/26/2018 2:15,18:00.0,about one week,39.780471,-120.621687,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Terri Weist,75760,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/roadkill.JPG?itok=aWjA9Iov,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_089_P,89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3175,109,70,NA,NA,NA,NA,73,NA,2,0,NA,0.107,0,NA,NA,0,NA,0,6_SHS_089_P,105+07343,P1.11,CA-89,NA,CA-70,United States,California,Plumas,96103,Northbound,39.7543686,-120.599059,39.784438,-120.620102,2.669086703,0.001782778,Oct-22,no median,NA,NA,cable,one side,234,124,1481,0,0,769,124,30,765,1179,190,190
89526,Dead,Anonymous,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,8/15/2023 10:30,42:00.0,NA,39.78105423,-120.6131586,No,NA,NA,NA,several times per week,NA,NA,NA,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,92,NA,2,6.7,NA,0.244,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001185391,Oct-22,no median,NA,NA,NA,NA,175,170,1443,0,0,1132,30,108,1050,1063,190,190
71636,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,10/5/2016 4:25,58:00.0,NA,39.781548,-120.557189,No,NA,NA,NA,NA,NA,NA,NA,2237804,Bulk Upload CSV,not reviewed,not verified,2.0161E+14,NA,2.0161E+14,19,25:00.0,15:00.0,Quincy,Trfc Collision-No Inj,Sr70 / Sierra Springs Dr,JWO,39.781548,-120.557189,x,Mule (or Black tailed) Deer,NA,1,NA,NA,Unknown fate,No injury,0,NA,NA,"Detail Information
11:28 AM 3 [4] 1039 20-52 FRM BECKWOURTH
11:26 AM 2 [2] NEG 1125
11:26 AM 1 [1] VEH VS DEER
Unit Information
11:28 AM 4 Unit Assigned
11:28 AM 3 Unit Enroute
11:46 AM 2 Unit At Scene
12:03 PM 1 Unit Cleared
",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,115,NA,2,6.7,NA,0.238,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.00147274,Oct-22,no median,NA,NA,NA,NA,127,120,5079,30,30,5603,0,60,85,2084,95,95
60684,Dead,grotta,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,7/16/2019 9:41,45:00.0,definitely less than 24 hours,39.78194709,-120.0636189,NA,state / rural highway,NA,65 mph,several times per month,road shoulder,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4200,218,62,NA,NA,NA,NA,39,NA,2,0,NA,0.145,0,NA,NA,0,NA,0,6_SHS_070_P,105+07539,P1.3,CA-70,NA,US-395,United States,California,Plumas,96105,Eastbound,39.804509,-120.178093,39.776178,-120.042623,7.509305817,0.00184566,Aug-24,no median,NA,NA,NA,NA,1321,631,11098,0,0,12382,5160,60,30,9165,618,618
