nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,ow_dist,dev_dist,dev_int_dist,barren_dist,forest_dist,shrub_dist,grassland_dist,cultivated_dist,wetland_dist,wet_dist
59034,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,10/27/2017 9:15,34:00.0,definitely less than 6 hours,39.975542,-120.93765,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72360,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010454.JPG?itok=8A352uND,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,114,NA,2,0,NA,0.296,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001538833,Oct-22,no median,intersection,NA,NA,"t-junction, no break in median",134,301,2932,0,0,19703,42,170,484,600,234,234
59035,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,10/27/2017 9:15,37:00.0,definitely less than 6 hours,39.958274,-120.954537,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72361,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010455.JPG?itok=kUC8TJd8,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,132,NA,2,9.2,NA,0.255,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001613235,Oct-22,no median,NA,NA,NA,NA,67,42,1626,0,0,18948,30,60,811,1490,95,95
59036,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,10/28/2017 4:00,31:00.0,definitely less than 24 hours,39.935235,-120.929925,NA,state / rural highway,NA,40 mph,daily,road surface,NA,Gary Rotta,72362,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010456.JPG?itok=DxBr_0Lp,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,9300,129,110,NA,NA,NA,NA,66,NA,2,0,NA,0.378,0,NA,NA,0,NA,0,6_SHS_070_S,105-08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Westbound,39.9123986,-120.8075866,39.9375522,-120.9393038,7.807688171,0.001804405,Oct-22,no median,NA,NA,NA,NA,95,350,1630,30,30,19886,0,201,451,725,759,759
59038,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,10/31/2017 4:00,44:00.0,definitely less than 12 hours,39.950658,-120.960267,NA,state / rural highway,NA,50 mph,daily,road surface,NA,Gary Rotta,72387,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010462.JPG?itok=sje4yEEo,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5225,929,75,NA,NA,NA,NA,81,NA,2,0,NA,0.345,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001008344,Oct-22,no median,NA,NA,NA,NA,127,150,1501,0,30,18833,67,30,323,663,60,60
59080,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/12/2017 3:00,24:00.0,definitely less than 6 hours,39.934223,-120.855789,NA,state / rural highway,NA,55 mph,daily,road surface,Correct Species Entered,Gary Rotta,72582,NA,reviewed,verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010474.JPG?itok=CZTjPSDc,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,68,NA,2,0.2,NA,0.347,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001718636,Oct-22,no median,NA,NA,cable,NA,120,242,2138,0,0,17629,30,108,30,277,283,283
59090,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/16/2017 1:15,55:00.0,definitely less than 6 hours,39.994531,-120.948143,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Gary Rotta,72645,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010477.JPG?itok=YNydUf_G,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,137,NA,2,0,NA,0.28,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001603311,Oct-22,no median,NA,NA,NA,NA,95,42,1476,0,67,18395,42,366,1080,1707,1031,1031
59096,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/18/2017 5:45,51:00.0,definitely less than 6 hours,39.801349,-120.647392,NA,state / rural highway,NA,55 mph,monthly,road shoulder,NA,Gary Rotta,72661,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010484.JPG?itok=Ch03hwHg,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,102,NA,2,0.9,NA,0.185,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001597131,Oct-22,no median,pull-out,NA,NA,NA,470,390,488,0,0,3786,30,268,1641,4390,698,488
59100,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/20/2017 7:15,09:00.0,definitely less than 24 hours,39.934322,-120.856261,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72690,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010491.JPG?itok=Vii1RjXs,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,68,NA,2,0.2,NA,0.347,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001718636,Oct-22,no median,NA,NA,NA,NA,134,283,2110,0,30,17657,42,67,30,277,277,277
59101,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/21/2017 2:45,05:00.0,definitely less than 24 hours,39.963245,-120.947392,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72700,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010492.JPG?itok=R0kG-67_,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,112,NA,2,1.5,NA,0.35,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001538832,Oct-22,no median,NA,NA,NA,NA,170,755,1697,0,30,19330,30,256,534,1165,742,742
59102,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/22/2017 2:00,55:00.0,definitely less than 6 hours,39.958345,-120.95443,NA,state / rural highway,NA,55 mph,daily,road shoulder,NA,Gary Rotta,72703,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010499.JPG?itok=omZ1PUXS,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,132,NA,2,9.2,NA,0.255,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001613235,Oct-22,no median,NA,NA,NA,NA,95,67,1608,0,0,18972,42,67,787,1517,108,108
59103,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/24/2017 2:45,24:00.0,definitely less than 6 hours,39.969314,-120.939882,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72720,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010500.jpg?itok=18yYrgwB,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,152,NA,2,12,NA,0.168,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001538832,Oct-22,no median,NA,NA,NA,NA,90,60,2226,0,0,19719,30,67,150,488,180,180
59118,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/8/2017 1:00,44:00.0,definitely less than 3 hours,39.933995,-120.890336,NA,state / rural highway,NA,35 mph,daily,road surface,NA,Gary Rotta,72874,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010527.JPG?itok=zpJfy3tG,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,117,NA,2,6.3,NA,0.134,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001825428,Oct-22,no median,NA,NA,"cable, other fence",residential area,0,661,1116,0,0,18361,42,30,182,1142,497,497
59119,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/9/2017 1:15,50:00.0,definitely less than 3 hours,40.008069,-120.965438,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Gary Rotta,72891,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010528.JPG?itok=ly0IodLg,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,127,NA,2,11.1,NA,0.183,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001590393,Oct-22,no median,pull-out,NA,NA,roadside steep cliffside may be confounding,331,30,1765,30,30,16750,0,134,560,3778,579,579
59122,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/10/2017 6:15,21:00.0,definitely less than 12 hours,39.932851,-120.852399,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72938,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010535.JPG?itok=91L-phR8,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,70,NA,2,0,NA,0.374,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001772432,Oct-22,no median,NA,NA,NA,NA,42,42,2370,30,30,17440,0,134,339,319,180,180
59123,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/10/2017 6:15,27:00.0,definitely less than 12 hours,39.930724,-120.844631,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72939,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010537.JPG?itok=WwFKfK2a,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.35,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001772432,Oct-22,no median,NA,NA,NA,NA,426,30,2974,0,0,17083,30,95,658,800,541,541
59133,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/14/2017 0:45,48:00.0,definitely less than 3 hours,39.933049,-120.875015,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72967,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010542.JPG?itok=vLsSXZtV,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,66,NA,2,1.4,NA,0.372,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001843171,Oct-22,no median,NA,NA,NA,NA,90,295,722,30,30,17882,85,0,120,242,162,162
59135,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/14/2017 1:00,55:00.0,definitely less than 3 hours,39.954304,-120.958014,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,72969,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010544.JPG?itok=euX-ubZj,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,60,NA,2,0,NA,0.44,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001566686,Oct-22,no median,NA,NA,NA,NA,150,30,1645,0,30,18858,30,42,713,997,60,60
59138,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/16/2017,42:00.0,definitely less than 3 hours,39.934347,-120.906129,NA,state / rural highway,NA,35 mph,daily,road surface,NA,Gary Rotta,73014,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010549.JPG?itok=l83I-IB6,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,58,NA,2,0,NA,0.261,0,NA,NA,0,NA,0,6_SHS_070_S,105-08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Westbound,39.9123986,-120.8075866,39.9375522,-120.9393038,7.807688171,0.001084031,Oct-22,no median,NA,NA,other fence,urban area,60,0,824,0,0,18897,242,190,400,1939,957,824
59140,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/17/2017 1:15,09:00.0,definitely less than 24 hours,39.932254,-120.847571,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,73048,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010553.JPG?itok=UKMX-2pu,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.348,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001772431,Oct-22,no median,pull-out,NA,NA,NA,153,42,2768,30,42,17300,0,134,576,603,331,331
59144,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/19/2017 1:45,54:00.0,definitely less than 3 hours,39.935715,-120.885336,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,73052,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010559.JPG?itok=T3jwyV7j,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,70,NA,2,0,NA,0.333,0,NA,NA,0,NA,0,6_SHS_070_S,105-08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Westbound,39.9123986,-120.8075866,39.9375522,-120.9393038,7.807688171,0.001645484,Oct-22,no median,NA,NA,NA,NA,108,892,1012,30,30,18420,0,95,466,850,242,242
59145,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/22/2017 1:30,38:00.0,definitely less than 3 hours,39.95869,-120.954194,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,73079,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010562.JPG?itok=zZh8TuxC,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,132,NA,2,9.2,NA,0.255,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001613235,Oct-22,no median,intersection,NA,thrie beam,"t-junction, no break in median",67,90,1615,0,0,18978,30,67,785,1557,108,108
59147,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/24/2017 4:00,03:00.0,definitely less than 6 hours,39.935221,-120.858192,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,73094,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010566.JPG?itok=7Z_ZfKDa,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.268,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001718635,Oct-22,no median,NA,NA,other fence,NA,60,201,2007,30,30,17769,0,30,134,335,228,228
59148,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/24/2017 4:15,07:00.0,definitely less than 6 hours,39.954414,-120.957799,NA,state / rural highway,NA,55 mph,daily,road surface,Correct Species Entered,Gary Rotta,73096,NA,reviewed,verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010567.JPG?itok=8F0BqWWI,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,77,NA,2,1.3,NA,0.428,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001571938,Oct-22,no median,NA,NA,NA,NA,182,42,1640,0,30,18863,30,42,752,1034,67,67
59151,Dead,ravenamstutz,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/26/2017 3:15,16:00.0,definitely less than 24 hours,39.935451,-120.858707,NA,state / rural highway,NA,55 mph,daily,road shoulder,Correct Species Entered,Gary Rotta,73102,NA,reviewed,verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010570.JPG?itok=En06vc57,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.268,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001718635,Oct-22,no median,NA,NA,NA,NA,108,192,1959,30,60,17825,67,0,216,390,212,212
